correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_CFD,applied,43,Absolute USD exposure for all CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for all CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_Crypto,applied,41,Absolute USD exposure for crypto instruments. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for crypto instruments only. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_Crypto_CFD,applied,45,Absolute USD exposure for crypto CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for crypto CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_Crypto_TRS,applied,68,Absolute USD exposure for crypto TRS positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for crypto TRS positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Stock,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_Stock,applied,49,Absolute USD exposure for stock instruments. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for stock instruments. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Stock_CFD,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,Notional_Stock_CFD,applied,51,Absolute USD exposure for stock CFD positions. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Absolute USD exposure for stock CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,PositionPnL,applied,24,Total unrealized PnL in USD across all open positions. Primary PnL metric. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Total unrealized PnL in USD across all open positions for this CID on this date. Uses V1 formula (PnLInDollars from staging). This is the primary PnL metric. ""The difference between Realized Equity and Unrealized Equity is the Position PnL"" (Confluence). (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnLCryptoReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,PositionPnLCryptoReal,applied,53,Unrealized PnL from real (settled) crypto positions only. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Unrealized PnL from real (settled) crypto positions only (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). Uses PnLInDollars. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnLStocksReal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,PositionPnLStocksReal,applied,52,Unrealized PnL from real (settled) stock positions only. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),"Unrealized PnL from real (settled) stock positions only (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). Uses PnLInDollars. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnL_old,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,PositionPnL_old,applied,69,Legacy PnL using V0 formula. Kept for gap monitoring. Will be deprecated. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Legacy PnL calculated using V0 formula (CalculatedNetProfit from bid/ask price differences). Kept for V0-vs-V1 gap monitoring (SP_PNL_Alerts_Gap_Old_VS_New). Will eventually be deprecated. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.StandardDeviation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,StandardDeviation,applied,30,Portfolio risk: standard deviation from instrument covariance matrix. NULL pre-2013. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Portfolio risk measure: standard deviation of the customer's weighted portfolio computed from instrument covariance matrix. Only calculated for dates >= 2012-12-31. Formula: √(Σ weight_a × weight_b × covariance). NULL for pre-2013 data. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.StocksPositionPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,StocksPositionPnL,applied,27,"Unrealized PnL from stock positions (InstrumentTypeID IN (5,6) AND NOT futures). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki)","Unrealized PnL from stock positions (InstrumentTypeID IN (5,6) AND NOT futures). Includes both real and CFD stocks, both manual and copy. (Tier 2 — via Fact_CustomerUnrealized_PnL)",L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.TransURPnL,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,TransURPnL,applied,29,Transaction unrealized PnL. Not populated — always NULL. Legacy. (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),Transaction unrealized PnL. Not populated by the current ETL SP — always NULL. Legacy column. (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,UpdateDate,applied,28,ETL load timestamp (GETDATE() at INSERT time). (Tier 1 — inherited from Fact_CustomerUnrealized_PnL wiki),ETL load timestamp (GETDATE() at INSERT time). (Tier 2 — via Fact_CustomerUnrealized_PnL),L1-structural
V_Fact_SnapshotCustomer.AccountManagerID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,AccountManagerID,applied,54,Assigned account manager. FK to Dim_Manager. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.CommunicationLanguageID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,CommunicationLanguageID,applied,47,Preferred communication language. FK to Dim_Language. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.GCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,GCID,applied,32,Global Customer ID — cross-platform identifier linking RealCID to demo and external systems. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 — via Fact_SnapshotCustomer)",L1-structural
V_Fact_SnapshotCustomer.IsDepositor,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,IsDepositor,applied,58,1 if customer has deposited. Never reverted to 0. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),1 if the customer has made at least one real-money deposit (FTD detected). Set when CID appears in Ext_FSC_Customer_FirstTimeDeposits. Never reverted to 0 once set. DEFAULT 0. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.RealCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,RealCID,applied,33,Real (funded) customer ID. Hash distribution key. Primary customer identifier. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Real (funded) customer ID. Hash distribution key. The primary customer identifier in the DWH ecosystem. FK to Dim_Customer (if exists). 46.4M distinct values. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.RegulationID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,RegulationID,applied,52,Customer's regulatory jurisdiction. FK to Dim_Regulation. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.SuitabilityTestStatusID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,SuitabilityTestStatusID,applied,61,MiFID suitability test status. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),MiFID suitability test completion status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.SuitabilityTestStatusID (BO). (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,UpdateDate,applied,51,DWH load timestamp. Not the customer event date. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),DWH load timestamp. Set to GETDATE() at ETL execution. Not the customer event date. DEFAULT 0 (DDL default is 0 but SP sets GETDATE()). (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.AccountManagerID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,AccountManagerID,applied,53,Assigned account manager (sales/retention). FK to Dim_Manager. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.CommunicationLanguageID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,CommunicationLanguageID,applied,46,Preferred communication language (may differ from interface language). FK to Dim_Language. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.FromDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,FromDateID,applied,29,Start date of the customer snapshot range (YYYYMMDD integer). (Tier 1 — inherited from Dim_Range wiki),"Start date of the range in YYYYMMDD integer format. Derived from DateRangeID: LEFT(DateRangeID, 8). Range: 20070101 to 20260310. (Tier 2 — via Dim_Range)",L1-structural
V_Fact_SnapshotCustomer_FromDateID.GCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,GCID,applied,31,Global Customer ID — cross-platform identifier linking RealCID to demo and external systems. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 — via Fact_SnapshotCustomer)",L1-structural
V_Fact_SnapshotCustomer_FromDateID.IsDepositor,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,IsDepositor,applied,57,1 if customer has made at least one real-money deposit. Never reverted to 0 once set. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),1 if the customer has made at least one real-money deposit (FTD detected). Set when CID appears in Ext_FSC_Customer_FirstTimeDeposits. Never reverted to 0 once set. DEFAULT 0. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.RealCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RealCID,applied,32,Real (funded) customer ID. Hash distribution key. Primary customer identifier. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Real (funded) customer ID. Hash distribution key. The primary customer identifier in the DWH ecosystem. FK to Dim_Customer (if exists). 46.4M distinct values. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.RegulationID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,applied,51,Customer's assigned regulatory jurisdiction. FK to Dim_Regulation. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,applied,60,MiFID suitability test completion status. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),MiFID suitability test completion status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.SuitabilityTestStatusID (BO). (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotCustomer_FromDateID.ToDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,ToDateID,applied,30,End date of the customer snapshot range (YYYYMMDD integer). Active rows have ToDateID = YYYY1231. (Tier 1 — inherited from Dim_Range wiki),End date of the range in YYYYMMDD integer format. Derived from DateRangeID: YYYY(From) + MMDD(last 4 chars of DateRangeID). The year of ToDate always equals the year of FromDate. Range: 20070826 to 20261231. (Tier 2 — via Dim_Range),L1-structural
V_Fact_SnapshotCustomer_FromDateID.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,UpdateDate,applied,50,DWH load timestamp. Not the customer event date. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),DWH load timestamp. Set to GETDATE() at ETL execution. Not the customer event date. DEFAULT 0 (DDL default is 0 but SP sets GETDATE()). (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Fact_SnapshotEquity.AUM,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,AUM,applied,43,Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers."". (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity.BonusCredit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,BonusCredit,applied,44,Bonus credit balance from History.ActiveCredit.BonusCredit. ISNULL to 0 in ETL. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity.CID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,CID,applied,32,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity.Credit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,Credit,applied,42,Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity.CreditID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,CreditID,applied,45,Last CreditID for this CID on this date from History.ActiveCredit. Audit column. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
