correction_id,wiki_path,wiki_object,column_name,current_desc,source_wiki,source_desc,new_audit_verdict,new_audit_severity,new_audit_layer,new_audit_proposed_fix,old_judge_verdict,old_judge_contradicting_fact,old_judge_suggested_rewrite,conflict_flag,final_proposed_fix,narrative_review_needed,notes
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.GuruCopiesPNL_Dit,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,GuruCopiesPNL_Dit,"Unrealized PnL from non-guru-connected copy positions. ""Dit"" = direct copy",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Unrealized PnL from non-guru-connected copy positions (ConnectedGuruCopies = 0 AND MirrorID > 0). ""Dit"" = direct copy without guru position linkage",FAIL,HIGH,L1-structural,"Unrealized PnL from non-guru-connected copy positions (ConnectedGuruCopies = 0 AND MirrorID > 0). ""Dit"" = direct copy without guru position linkage (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Unrealized PnL from non-guru-connected copy positions (ConnectedGuruCopies = 0 AND MirrorID > 0). ""Dit"" = direct copy without guru position linkage. (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.ManualCryptoPositionPnL,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,ManualCryptoPositionPnL,Unrealized PnL from manually-opened crypto positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Unrealized PnL from manually-opened crypto positions (InstrumentTypeID = 10 AND NOT futures AND MirrorID = 0),FAIL,HIGH,L1-structural,Unrealized PnL from manually-opened crypto positions (InstrumentTypeID = 10 AND NOT futures AND MirrorID = 0) (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Unrealized PnL from manually-opened crypto positions (InstrumentTypeID = 10 AND NOT futures AND MirrorID = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.ManualCryptoPositionPnL_TRS,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,ManualCryptoPositionPnL_TRS,Unrealized PnL from manually-opened crypto TRS positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Unrealized PnL from manually-opened crypto TRS positions (InstrumentTypeID = 10 AND MirrorID = 0 AND SettlementTypeID = 2),FAIL,HIGH,L1-structural,Unrealized PnL from manually-opened crypto TRS positions (InstrumentTypeID = 10 AND MirrorID = 0 AND SettlementTypeID = 2) (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Unrealized PnL from manually-opened crypto TRS positions (InstrumentTypeID = 10 AND MirrorID = 0 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.MenualPositionPnL,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,MenualPositionPnL,"Unrealized PnL from manual positions (MirrorID = 0). Note: typo for ""Manual""",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Unrealized PnL from manually-opened positions only (MirrorID = 0). Note: column name is a typo for ""Manual""",FAIL,HIGH,L1-structural,"Unrealized PnL from manually-opened positions only (MirrorID = 0). Note: column name is a typo for ""Manual"" (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Unrealized PnL from manually-opened positions only (MirrorID = 0). Note: column name is a typo for ""Manual"". (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.MirrorStocksPositionPnL,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,MirrorStocksPositionPnL,Unrealized PnL from copy-trading stock positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Unrealized PnL from copy-trading stock positions (InstrumentTypeID IN (5,6) AND NOT futures AND MirrorID > 0)",FAIL,HIGH,L1-structural,"Unrealized PnL from copy-trading stock positions (InstrumentTypeID IN (5,6) AND NOT futures AND MirrorID > 0) (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Unrealized PnL from copy-trading stock positions (InstrumentTypeID IN (5,6) AND NOT futures AND MirrorID > 0). (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP,"Net Open Position — total signed directional USD exposure. Positive = net long, negative = net short",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Net Open Position — total signed directional USD exposure across all instruments. Positive = net long, negative = net short. ""eToro holding of each instrument"" (Confluence)",FAIL,HIGH,L1-structural,"Net Open Position — total signed directional USD exposure across all instruments. Positive = net long, negative = net short. ""eToro holding of each instrument"" (Confluence) (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Net Open Position — total signed directional USD exposure across all instruments. Positive = net long, negative = net short. ""eToro holding of each instrument"" (Confluence). (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_CFD,Net Open Position for all CFD positions (IsSettled = 0),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Net Open Position for all CFD positions (IsSettled = 0), all asset classes",FAIL,HIGH,L1-structural,"Net Open Position for all CFD positions (IsSettled = 0), all asset classes (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Net Open Position for all CFD positions (IsSettled = 0), all asset classes. (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_Crypto,Net Open Position for crypto instruments only,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Net Open Position for crypto instruments only (InstrumentTypeID = 10 AND NOT futures),FAIL,HIGH,L1-structural,Net Open Position for crypto instruments only (InstrumentTypeID = 10 AND NOT futures) (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Net Open Position for crypto instruments only (InstrumentTypeID = 10 AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_Crypto_CFD,Net Open Position for crypto CFD positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Net Open Position for crypto CFD positions (InstrumentTypeID = 10 AND IsSettled = 0),FAIL,HIGH,L1-structural,Net Open Position for crypto CFD positions (InstrumentTypeID = 10 AND IsSettled = 0) (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Net Open Position for crypto CFD positions (InstrumentTypeID = 10 AND IsSettled = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Crypto_TRS,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_Crypto_TRS,Net Open Position for crypto TRS positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Net Open Position for crypto TRS positions (InstrumentTypeID = 10 AND IsSettled = 0 AND SettlementTypeID = 2),FAIL,HIGH,L1-structural,Net Open Position for crypto TRS positions (InstrumentTypeID = 10 AND IsSettled = 0 AND SettlementTypeID = 2) (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Net Open Position for crypto TRS positions (InstrumentTypeID = 10 AND IsSettled = 0 AND SettlementTypeID = 2). (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Stock,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_Stock,Net Open Position for stock instruments,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Net Open Position for stock instruments (InstrumentTypeID IN (5,6) AND NOT futures)",FAIL,HIGH,L1-structural,"Net Open Position for stock instruments (InstrumentTypeID IN (5,6) AND NOT futures) (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Net Open Position for stock instruments (InstrumentTypeID IN (5,6) AND NOT futures). (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.NOP_Stock_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,NOP_Stock_CFD,Net Open Position for stock CFD positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Net Open Position for stock CFD positions (InstrumentTypeID IN (5,6) AND IsSettled = 0)",FAIL,HIGH,L1-structural,"Net Open Position for stock CFD positions (InstrumentTypeID IN (5,6) AND IsSettled = 0) (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Net Open Position for stock CFD positions (InstrumentTypeID IN (5,6) AND IsSettled = 0). (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional,Total absolute USD exposure across all instruments. Always >= 0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Total absolute USD exposure across all instruments. ABS(NOP) per instrument, then summed. Always >= 0",FAIL,HIGH,L1-structural,"Total absolute USD exposure across all instruments. ABS(NOP) per instrument, then summed. Always >= 0 (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Total absolute USD exposure across all instruments. ABS(NOP) per instrument, then summed. Always >= 0. (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_CFD,Absolute USD exposure for all CFD positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for all CFD positions,FAIL,HIGH,L1-structural,Absolute USD exposure for all CFD positions (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for all CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_Crypto,Absolute USD exposure for crypto instruments,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for crypto instruments only,FAIL,HIGH,L1-structural,Absolute USD exposure for crypto instruments only (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for crypto instruments only. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_Crypto_CFD,Absolute USD exposure for crypto CFD positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for crypto CFD positions,FAIL,HIGH,L1-structural,Absolute USD exposure for crypto CFD positions (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for crypto CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Crypto_TRS,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_Crypto_TRS,Absolute USD exposure for crypto TRS positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for crypto TRS positions,FAIL,HIGH,L1-structural,Absolute USD exposure for crypto TRS positions (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for crypto TRS positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Stock,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_Stock,Absolute USD exposure for stock instruments,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for stock instruments,FAIL,HIGH,L1-structural,Absolute USD exposure for stock instruments (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for stock instruments. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.Notional_Stock_CFD,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,Notional_Stock_CFD,Absolute USD exposure for stock CFD positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Absolute USD exposure for stock CFD positions,FAIL,HIGH,L1-structural,Absolute USD exposure for stock CFD positions (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Absolute USD exposure for stock CFD positions. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnL,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,PositionPnL,Total unrealized PnL in USD across all open positions. Primary PnL metric,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Total unrealized PnL in USD across all open positions for this CID on this date. Uses V1 formula (PnLInDollars from staging). This is the primary PnL metric. ""The difference between Realized Equity and Unrealized Equity is the Position PnL"" (Confluence)",FAIL,HIGH,L1-structural,"Total unrealized PnL in USD across all open positions for this CID on this date. Uses V1 formula (PnLInDollars from staging). This is the primary PnL metric. ""The difference between Realized Equity and Unrealized Equity is the Position PnL"" (Confluence) (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Total unrealized PnL in USD across all open positions for this CID on this date. Uses V1 formula (PnLInDollars from staging). This is the primary PnL metric. ""The difference between Realized Equity and Unrealized Equity is the Position PnL"" (Confluence). (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnLCryptoReal,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,PositionPnLCryptoReal,Unrealized PnL from real (settled) crypto positions only,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Unrealized PnL from real (settled) crypto positions only (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). Uses PnLInDollars,FAIL,HIGH,L1-structural,Unrealized PnL from real (settled) crypto positions only (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). Uses PnLInDollars (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Unrealized PnL from real (settled) crypto positions only (IsSettled = 1 AND InstrumentTypeID = 10 AND NOT futures). Uses PnLInDollars. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnLStocksReal,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,PositionPnLStocksReal,Unrealized PnL from real (settled) stock positions only,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,"Unrealized PnL from real (settled) stock positions only (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). Uses PnLInDollars",FAIL,HIGH,L1-structural,"Unrealized PnL from real (settled) stock positions only (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). Uses PnLInDollars (Tier 2 — via Fact_CustomerUnrealized_PnL)",,,,FALSE,"Unrealized PnL from real (settled) stock positions only (IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT futures). Uses PnLInDollars. (Tier 2 — via Fact_CustomerUnrealized_PnL)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.PositionPnL_old,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_CustomerUnrealized_PnL_For_DWH_Rep.md,V_Fact_CustomerUnrealized_PnL_For_DWH_Rep,PositionPnL_old,Legacy PnL using V0 formula. Kept for gap monitoring. Will be deprecated,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Legacy PnL calculated using V0 formula (CalculatedNetProfit from bid/ask price differences). Kept for V0-vs-V1 gap monitoring (SP_PNL_Alerts_Gap_Old_VS_New). Will eventually be deprecated,FAIL,HIGH,L1-structural,Legacy PnL calculated using V0 formula (CalculatedNetProfit from bid/ask price differences). Kept for V0-vs-V1 gap monitoring (SP_PNL_Alerts_Gap_Old_VS_New). Will eventually be deprecated (Tier 2 — via Fact_CustomerUnrealized_PnL),,,,FALSE,Legacy PnL calculated using V0 formula (CalculatedNetProfit from bid/ask price differences). Kept for V0-vs-V1 gap monitoring (SP_PNL_Alerts_Gap_Old_VS_New). Will eventually be deprecated. (Tier 2 — via Fact_CustomerUnrealized_PnL),FALSE,L1-structural: source_desc + downgraded tier tag
