claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PositionChangeLog.md::ChangeTypeID::L123,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PositionChangeLog.md,123,ChangeTypeID,7,0=Initial open; 1=Rate change; 2=Unknown; 5=Unknown (added 2024; 11=Partial close event; 12=Amount adjustment; 13=Unknown,"Type of change event. Known codes: 0=Initial open, 1=Rate change, 2=Unknown, 5=Unknown (added 2024), 11=Partial close event, 12=Amount adjustment, 13=Unknown. No official lookup table in DWH. (Tier 4 - [UNVERIFIED])","0=Initial open, 1=Rate change, 2=Unknown, 5=Unknown (added 2024), 11=Partial close event, 12=Amount adjustment, 13=Unknown"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md::ID::L121,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,121,ID,15,0=None; 1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC&GAML; 11=FSRA; 12=FINRAONLY; 13=MAS; 14=NYDFS+FINRA,"Primary key identifying the regulatory authority. 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC&GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. Stored in CustomerStatic.RegulationID. (Tier 1 - upstream wiki, Dictionary.Regulation)","0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC&GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.md::RiskClassificationID::L101,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskClassification.md,101,RiskClassificationID,6,0=High; 1=Medium; 2=Low; 3=Unacceptable; 4=Medium High; 5=Medium Low,"Primary key (nullable in DDL per REPLICATE pattern). 0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low. Referenced by CustomerStatic.RiskClassificationID and OnboardingRiskClassificationID. (Tier 1 - upstream wiki, Dictionary.RiskClassification)","0=High, 1=Medium, 2=Low, 3=Unacceptable, 4=Medium High, 5=Medium Low"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskManagementStatus.md::RiskManagementStatusID::L95,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskManagementStatus.md,95,RiskManagementStatusID,3,0=N/A (sentinel; 1=Success; 69=specific block/decline reason,"Primary key identifying the deposit risk check outcome. 0=N/A (sentinel), 1=Success, 2-69=specific block/decline reason. See Section 2.1 for key values. Referenced by Billing.Deposit.RiskManagementStatusID. (Tier 1 - upstream wiki, Dictionary.RiskManagementStatus)","0=N/A (sentinel), 1=Success, 2-69=specific block/decline reason"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.md::RiskStatusID::L103,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskStatus.md,103,RiskStatusID,11,0=None; 1=Normal; 2=OverTheLimit; 3=FTDOverDailyLimit; 4=TooManyCreditCards; 5=Too Many PayPal Accounts; 6=BinToRegCountryConflict; 7=DepositNameConflict; 8=LoginToRegCountryConflict; 10=Affiliate Multiple Accounts; 17=High Risk Account Country,"Primary key identifying the risk flag reason. 0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country, and many more up to ID 90. Stored in BackOffice.Customer.RiskStatusID. (Tier 1 - upstream wiki, Dictionary.RiskStatus)","0=None, 1=Normal, 2=OverTheLimit, 3=FTDOverDailyLimit, 4=TooManyCreditCards, 5=Too Many PayPal Accounts, 6=BinToRegCountryConflict, 7=DepositNameConflict, 8=LoginToRegCountryConflict, 10=Affiliate Multiple Accounts, 17=High Risk Account Country"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.md::ScreeningStatusID::L101,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ScreeningStatus.md,101,ScreeningStatusID,8,0=Unknown; 1=NoMatch; 2=PendingInvestigation; 3=PEP; 4=RiskMatch; 5=Technical; 6=MultipleMatch; 7=SanctionsMatch,"Primary key for screening outcome. Renamed from production `ID` column by ETL. 0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch. (Tier 2 - SP code rename from ID; Tier 3 - live data values)","0=Unknown, 1=NoMatch, 2=PendingInvestigation, 3=PEP, 4=RiskMatch, 5=Technical, 6=MultipleMatch, 7=SanctionsMatch"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.md::SocialNetworkID::L78,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_SocialNetwork.md,78,SocialNetworkID,4,0=N/A (email registration; 1=Facebook; 2=Twitter; 3=LinkedIn,"Primary key. 0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn. Stored on customer records to indicate OAuth registration channel. (Tier 3 - live data)","0=N/A (email registration), 1=Facebook, 2=Twitter, 3=LinkedIn"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.md::ThreeDsResponseTypeID::L99,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ThreeDsResponseTypes.md,99,ThreeDsResponseTypeID,15,0=Unspecified; 1=Success; 2=Failed Signature; 3=Not Enrolled; 4=Enrollment Unavailable; 5=Bypassed Enrollment; 6=Enrollment Error; 7=Timeout; 8=Failed Authentication; 9=Authentication Error; 10=Authentication Unavailable; 11=Bypassed Authentication; 12=Missing Authentication; 13=Skipped 3ds; 14=Unexpected,"Primary key for the 3DS authentication outcome. Clustered index key. 0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected. Referenced via the XML-extracted `ThreeDsResponseType` column in Fact_BillingDeposit. (Tier 1 — upstream wiki, Dictionary.ThreeDsResponseTypes)","0=Unspecified, 1=Success, 2=Failed Signature, 3=Not Enrolled, 4=Enrollment Unavailable, 5=Bypassed Enrollment, 6=Enrollment Error, 7=Timeout, 8=Failed Authentication, 9=Authentication Error, 10=Authentication Unavailable, 11=Bypassed Authentication, 12=Missing Authentication, 13=Skipped 3ds, 14=Unexpected"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md::ID::L101,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,101,ID,5,0=Unverified (registration default; 1=Basic (limited trading; 2=Intermediate (POI submitted; 3=Full KYC (all features unlocked; -1=DWH sentinel (NULL-safe JOIN placeholder,"Verification tier identifier. Clustered index key. 0=Unverified (registration default, severe restrictions), 1=Basic (limited trading), 2=Intermediate (POI submitted, moderate access), 3=Full KYC (all features unlocked). -1=DWH sentinel (NULL-safe JOIN placeholder). Stored in customer dimension tables as VerificationLevelID and checked by 60+ procedures to gate trading, withdrawals, and compliance operations. (Tier 1 — upstream wiki, Dictionary.VerificationLevel)","0=Unverified (registration default, severe restrictions), 1=Basic (limited trading), 2=Intermediate (POI submitted, moderate access), 3=Full KYC (all features unlocked). -1=DWH sentinel (NULL-safe JOIN placeholder"
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_WorldCheck.md::WorldCheckID::L94,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_WorldCheck.md,94,WorldCheckID,3,1=Pending WCH (screening in progress; 2=No Match (clear; 4=Risk Match (sanctions/high-risk,"Primary key for the World-Check screening outcome. 0= (empty name), 1=Pending WCH (screening in progress), 2=No Match (clear), 3=PEP Match (Enhanced Due Diligence triggered), 4=Risk Match (sanctions/high-risk, possible freeze). Stored on customer dimension tables to classify each customer's AML screening status. Referenced by risk classification procedures and economic reports. (Tier 1 — upstream wiki, Dictionary.WorldCheck)","1=Pending WCH (screening in progress), 2=No Match (clear), 3=PEP Match (Enhanced Due Diligence triggered), 4=Risk Match (sanctions/high-risk"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md::PaymentStatusID::L155,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,155,PaymentStatusID,3,1=New; 2=Approved; 35=DeclineByRRE,"Passthrough `d.PaymentStatusID`. Enum per upstream wiki §4 (1=New, 2=Approved, …, 35=DeclineByRRE). (Tier 1 — Billing.Deposit)","1=New, 2=Approved, …, 35=DeclineByRRE"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md::RollbackReason::L148,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md,148,RollbackReason,3,0=default/unknown; 1=standard rollback; 4=correction events,"Reason code for the rollback. Maps to @RollbackType parameter in AddCashoutRollbackTrackingRecord. No Dictionary lookup table exists. Observed values: 0=default/unknown, 1=standard rollback, 3=dominant reason (83% of events), 4=correction events. DWH note: renamed from `CashoutRollbackTracking.RollbackReasonID`. (Tier 1 — upstream wiki, Billing.CashoutRollbackTracking)","0=default/unknown, 1=standard rollback, 3=dominant reason (83% of events), 4=correction events"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md::PaymentStatusID::L149,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md,149,PaymentStatusID,7,1=New; 2=Approved; 3=Decline; 4=Technical; 5=InProcess; 6=Canceled; 7=Confirmed,"Status of the rollback at time of recording. Always 2 (InProcess) across all production rows — set from @CashoutStatusID parameter. Uses Dictionary.PaymentStatus: 1=New, 2=Approved, 3=Decline, 4=Technical, 5=InProcess, 6=Canceled, 7=Confirmed. (Tier 1 — upstream wiki, Billing.CashoutRollbackTracking)","1=New, 2=Approved, 3=Decline, 4=Technical, 5=InProcess, 6=Canceled, 7=Confirmed"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md::PaymentOrderStatus::L159,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md,159,PaymentOrderStatus,3,3=Processed; 16=Reversed; 17=Partially Reversed,"Cashout status of the payment order from `History.WithdrawToFundingAction.CashoutStatusID` at the time of the rollback action. Uses Dictionary.CashoutStatus values: 3=Processed, 16=Reversed, 17=Partially Reversed. The production SP filters to only include rows where CashoutStatusID IN (3, 16, 17). (Tier 2 — SP code, Billing.GetRollbackedPaymentOrdersReport)","3=Processed, 16=Reversed, 17=Partially Reversed"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_State.md::PaymentStatusID::L141,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_State.md,141,PaymentStatusID,6,12=Refund; 11=Chargeback; 37=ChargebackReversal; 38=RefundReversal; 39=[UNVERIFIED]; 3=Decline,"Payment processing status code. Foreign key to DWH_dbo.Dim_PaymentStatus. 7 values in production: 2=Approved (99.8%), 12=Refund, 11=Chargeback, 37=ChargebackReversal, 38=RefundReversal, 39=[UNVERIFIED], 3=Decline. (Tier 2 - SP_Fact_Deposit_State)","12=Refund, 11=Chargeback, 37=ChargebackReversal, 38=RefundReversal, 39=[UNVERIFIED], 3=Decline"
knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md::AccountTypeID::L182,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,182,AccountTypeID,3,7=Employee; 9=excluded type; 2=real account,"Account type (e.g., 7=Employee, 9=excluded type, 2=real account). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountTypeID (BO). FK to Dim_AccountType. Used in IsCreditReportValidCB logic. (Tier 2 - SP_Fact_SnapshotCustomer)","7=Employee, 9=excluded type, 2=real account"
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md::MirrorTypeID::L88,knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,88,MirrorTypeID,3,1=Regular; 2=CopyMe; 3=Social Index,"1=Regular, 2=CopyMe, 3=Social Index, 4=Fund (Dictionary.MirrorType). Determines mirror behavior. (Tier 1 — inherited from Dim_Mirror wiki)","1=Regular, 2=CopyMe, 3=Social Index"
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md::CloseMirrorActionType::L89,knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,89,CloseMirrorActionType,7,0=Customer; 1=Stop Loss; 2=BSL; 3=Manual Liquidation; 4=BackOffice; 5=Customer Detach; 6=BackOffice Detach,"Why mirror closed: 0=Customer, 1=Stop Loss, 2=BSL, 3=Manual Liquidation, 4=BackOffice, 5=Customer Detach, 6=BackOffice Detach. NULL when active. (Tier 1 — inherited from Dim_Mirror wiki)","0=Customer, 1=Stop Loss, 2=BSL, 3=Manual Liquidation, 4=BackOffice, 5=Customer Detach, 6=BackOffice Detach"
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID_Masked.md::AccountTypeID::L136,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID_Masked.md,136,AccountTypeID,3,7=Employee; 9=excluded type; 2=real account,"Passthrough from Fact_SnapshotCustomer.AccountTypeID in masked UC export (same semantics as base table wiki). Account type (e.g., 7=Employee, 9=excluded type, 2=real account). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountTypeID (BO). FK to Dim_AccountType. Used in IsCreditReportValidCB logic. (Tier 2 - SP_Fact_SnapshotCustomer)","7=Employee, 9=excluded type, 2=real account"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Account_Mappings.md::AccountProgramID::L154,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Account_Mappings.md,154,AccountProgramID,3,0=Unknown; 1=card (default; 2=iban,"Account program type: 0=Unknown, 1=card (default), 2=iban. See Account Program. (Dictionary.AccountPrograms). Determines the fundamental product type (card-based vs IBAN-based banking). DWH note: renamed from `AccountProgramId`. Live: iban=97%, card=3%. (Tier 1 — dbo.FiatAccount)","0=Unknown, 1=card (default), 2=iban"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::ProgramId::L154,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,154,ProgramId,13,39=UK CARD GBP; 175=UK IBANO; 176=EU TEST IBANO; 177=EU IBANO; 178=UK FTD; 179=EU FTD; 180=UK GBP FOR UAE; 181=EU TEST BC; 182=EU Card; 183=Banking Circle AUD Account; 184=Banking Circle DKK Account; 185=Banking Circle DKK Test; 186=Banking Circle AUD Test,"Tribe program identifier for the account type. 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test. See Program column for names. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::Program::L155,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,155,Program,6,39=UK CARD GBP; 175=UK IBANO; 177=EU IBANO; 182=EU Card; 183=Banking Circle AUD Account; 184=Banking Circle DKK Account,"Human-readable program name mapped from ProgramId via SP CASE statement. 39=UK CARD GBP, 175=UK IBANO, 177=EU IBANO, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, and 8 others. 'NA' for unmapped ProgramIds. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","39=UK CARD GBP, 175=UK IBANO, 177=EU IBANO, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::AccountStatus::L159,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,159,AccountStatus,3,0=Active; 1=Suspended; 2=Deleted,"Current account status from ETL_AccountSnapshot.AccountStatusDescription. Values: Active, Suspended, Blocked. Maps to eMoney_Dictionary_AccountStatus values (0=Active, 1=Suspended, 2=Deleted). (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","0=Active, 1=Suspended, 2=Deleted"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::CurrencyIson::L173,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,173,CurrencyIson,4,826=GBP (UK; 978=EUR (Malta; 36=AUD (Australia; 208=DKK (Denmark,"ISO 4217 numeric currency code. 826=GBP (UK), 978=EUR (Malta), 36=AUD (Australia), 208=DKK (Denmark). Identifies the account currency within the entity. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","826=GBP (UK), 978=EUR (Malta), 36=AUD (Australia), 208=DKK (Denmark"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_BankPaymentsUK.md::TransactionCode::L140,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_BankPaymentsUK.md,140,TransactionCode,6,57=bank-in external; 58=bank-out external; 59=bank-in external (alt; 11=debit adjustment; 66=banking return; 68=bank-in external (rare,"Tribe internal transaction type code. Observed values: 57=bank-in external, 56/58=bank-out external, 59=bank-in external (alt), 11=debit adjustment, 66=banking return, 68=bank-in external (rare). Input to BankActivityType CASE expression. Excluded codes: 6,14,15,24,25,64. (Tier 2 — SP_eMoney_Reconciliation_ETLs)","57=bank-in external, 56/58=bank-out external, 59=bank-in external (alt), 11=debit adjustment, 66=banking return, 68=bank-in external (rare"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Card_Instance_Summary.md::InstanceStatus::L137,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Card_Instance_Summary.md,137,InstanceStatus,3,4=Risk; 3=Suspended; 8=Fraud,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 — SP_eMoney_Card_Instance_Summary)","4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Daily_Shortfall_CID_Level.md::Entity::L58,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Daily_Shortfall_CID_Level.md,58,Entity,3,826=eToro Money UK; 978=eToro Money Malta; 36=eToro Money AUS,"Regulatory entity code for the account (e.g., 826=eToro Money UK, 978=eToro Money Malta, 36=eToro Money AUS). Direct from eMoneyClientBalance.","826=eToro Money UK, 978=eToro Money Malta, 36=eToro Money AUS"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md::AccountProgramID::L90,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md,90,AccountProgramID,3,0=Unknown; 1=card; 2=iban,"Lookup identifier. Primary key. 0=Unknown, 1=card, 2=iban. (Tier 1 — Dictionary.AccountPrograms)","0=Unknown, 1=card, 2=iban"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md::AccountProgram::L91,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md,91,AccountProgram,3,0=Unknown; 1=card; 2=iban,"Human-readable name for this value. 0=Unknown, 1=card, 2=iban. (Tier 1 — Dictionary.AccountPrograms)","0=Unknown, 1=card, 2=iban"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md::AccountStatusID::L88,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md,88,AccountStatusID,3,0=Active; 1=Suspended; 2=Deleted,"Lookup identifier. Primary key. 0=Active, 1=Suspended, 2=Deleted. (Tier 1 — Dictionary.AccountStatuses)","0=Active, 1=Suspended, 2=Deleted"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md::AccountStatus::L89,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md,89,AccountStatus,3,0=Active; 1=Suspended; 2=Deleted,"Human-readable name for this value. 0=Active, 1=Suspended, 2=Deleted. (Tier 1 — Dictionary.AccountStatuses)","0=Active, 1=Suspended, 2=Deleted"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md::AuthorizationTypeID::L116,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md,116,AuthorizationTypeID,15,0=Unknown; 1=Normal; 2=PreAuthorize; 3=FinalAuthorize; 4=Incremental; 5=Instalment; 6=PreferredCustomer; 7=Recurring; 8=DelayedCharges; 9=NoShow; 10=AuthorizeAdvice; 11=Refund; 12=Reversal; 13=SysReversal; 14=AccountFunding,"Lookup identifier. Primary key. 0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding. (Tier 1 — Dictionary.AuthorizationTypes)","0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding"
