left,right,edge_kind,join_keys,purpose,source_wiki,schema_dir
Dealing_dbo.Dealing_Apex_PnL_Daily,Dealing_dbo.Dealing_DailyZeroPnL_Stocks,references_to,Zero,Source of Zero PnL adjustment (via InstrumentID + HedgeServerID),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_dbo.Dealing_Apex_PnL_Daily,common_join,`ON Date = Date AND AccountNumber = AccountNumber`,Compare equity-level PnL to sum of symbol-level PnL,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_dbo.Dealing_Apex_PnL_EE,common_join,`ON AccountNumber = AccountNumber` (different Date grain),Compare daily to WTD equity bridge,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,SP_Apex_PnL,lineage,Date <- @Date parameter,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,LP_APEX_EXT981_3EU,lineage,AccountNumber <- AccountNumber,ISNULL cascade across equity/transfers/dividends feeds,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,LP_APEX_EXT869_3EU,lineage,AccountNumber <- AccountNumber,ISNULL cascade across equity/transfers/dividends feeds,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_staging.LP_APEX_EXT981_3EU,lineage,Equity_Start <- TotalEquity,Scientific notation handling; prior business day filter,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_staging.LP_APEX_EXT981_3EU,lineage,Equity_End <- TotalEquity,Scientific notation handling; current day filter,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_staging.LP_APEX_EXT869_3EU,lineage,Transfers <- Amount,"SUM(-Amount) WHERE TerminalID IN transfer codes, daily window",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Apex_PnL_EE_Daily,Dealing_staging.LP_APEX_EXT869_3EU,lineage,Dividends <- Amount,"SUM(-Amount) WHERE TerminalID = '$+DIV', daily window, per account",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Apex_PnL_EE_Daily.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,common_join,ON InstrumentID,"Resolve full instrument details, currency pairs",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Date,common_join,ON DateID = Dim_Date.DateKey,Calendar attributes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,Dealing_dbo.Dealing_Boundary_Cost_H_Indices,common_join,"ON DateID, InstrumentID",Historical index companion table,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,Dim_Date,lineage,FromDate <- —,ETL-computed: minute spine generation,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,Dim_Date,lineage,ToDate <- —,ETL-computed: minute spine generation,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,lineage,InstrumentID <- InstrumentID,Passthrough (filtered),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,lineage,InstrumentName <- InstrumentDisplayName,Rename,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,lineage,InstrumentType <- InstrumentType,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,"StdSpreadPercent <- InitForex_Bid/Ask, EndForex_Bid/Ask",ETL-computed: AVG(STDEV(Spread/Mid)) quarterly,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,BI_DB_staging.PriceLog_History_CurrencyPrice_Active_tmp,lineage,LastBid <- Bid,Rename (last per minute),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,BI_DB_staging.PriceLog_History_CurrencyPrice_Active_tmp,lineage,LastAsk <- Ask,Rename (last per minute),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,BI_DB_staging.PriceLog_History_CurrencyPrice_Active_tmp,lineage,LastBidSpreaded <- BidSpreaded,Rename (last per minute),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,BI_DB_staging.PriceLog_History_CurrencyPrice_Active_tmp,lineage,LastAskSpreaded <- AskSpreaded,Rename (last per minute),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,UnitsBuy <- AmountInUnitsDecimal,ETL-computed: SUM by minute,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,UnitsSell <- AmountInUnitsDecimal,ETL-computed: SUM by minute,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,"WAVG_BuyPrice <- AmountInUnitsDecimal, InitForexRate",ETL-computed: weighted average,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,"WAVG_SellPrice <- AmountInUnitsDecimal, EndForexRate",ETL-computed: weighted average,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,BI_DB_dbo.BI_DB_PositionPnL,lineage,NOP <- Units (prev day) + UnitsBuy - UnitsSell,ETL-computed: cumulative window,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,"VolumeBuy <- Volume, VolumeOnClose",ETL-computed: SUM by minute,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,"VolumeSell <- Volume, VolumeOnClose",ETL-computed: SUM by minute,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,VariableSpread <- AmountInUnitsDecimal * (Ask-Bid) * FX,ETL-computed: SUM,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,dbo.etoro_Hedge_InstrumentBoundaries,lineage,"LowerBoundary <- CloseThresholdPercentage, OpenThresholdUSD",ETL-computed: formula + defaults,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,dbo.etoro_Hedge_InstrumentBoundaries,lineage,UpperBoundary <- OpenThresholdUSD,Passthrough with defaults,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,dbo.etoro_Hedge_InstrumentBoundaries,lineage,HedgeRiskLimit <- HedgeRiskLimitUSD,Rename with defaults,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Fact_CurrencyPriceWithSplit,lineage,"FX_Bid <- Bid, Ask, currency pairs",ETL-computed: FX triangulation,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,lineage,InstrumentTypeID <- InstrumentTypeID,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,Dim_Position,lineage,HedgeServerID <- HedgeServerID,"ETL-computed: ISNULL(snapshot, position)",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Position,lineage,IsSettled <- IsSettled,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_HistorySplitRatio,lineage,PriceRatio <- PriceRatio,ETL-computed: ISNULL + first-minute-only,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,etoro_Trade_PositionsHedgeServerChangeLog,lineage,HS_Moved_Units <- unit deltas,ETL-computed: HS movement reconstruction,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Instrument,references_to,InstrumentID,"Instrument name, type, currency pairs, asset class",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_Date,references_to,DateID,Calendar date attributes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost,DWH_dbo.Dim_PositionHedgeServerChangeLog_Snapshot,references_to,HedgeServerID,Hedge server assignment history,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_Boundary_Cost_H_Indices,Dealing_dbo.Dealing_Boundary_Cost,referenced_by,"DateID, InstrumentID",Historical index companion table,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Boundary_Cost.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,Dealing_CEPDailyAudit_ConditionToCP,common_join,`ConditionID + Date`,See which CP the condition belongs to,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,Dealing_CEPDailyAudit_CP,common_join,`CompoundPropertyID + Date` (via ConditionToCP),Full CP context for condition changes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,Dealing_CEPDailyAudit_Rules,common_join,`RuleID + Date`,Correlate condition changes with rule-level events,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,SP_CEPDailyAudit,lineage,Date <- @Date,Direct assignment,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_CEP_Conditions,lineage,ConditionID <- ConditionID,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_Dictionary_ConditionProperties,lineage,Property <- Name,JOIN on PropertyID,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_Dictionary_ConditionOperators,lineage,Operator <- Name,JOIN on OperatorID,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_CEP_Conditions,lineage,Value <- Value,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,SP_CEPDailyAudit,lineage,TypeOfChange <- Derived,LAG() comparison classification,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,SP_CEPDailyAudit,lineage,Comments <- Derived,"CONCAT('Previous {X}: ', Previous{X})",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_CEP_Conditions,lineage,"LoginName <- COALESCE(AppLoginName, PreviousAppLoginName)",COALESCE,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,External_Etoro_CEP_Conditions,lineage,ChangeTime <- SysStartTime / SysEndTime,Per event-type path,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,SP_CEPDailyAudit,lineage,UpdateDate <- GETDATE(),ETL metadata,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,Dealing_staging.External_Etoro_CEP_Conditions,references_to,ConditionID,Source condition entity,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_Conditions,Dealing_dbo.Dealing_CEPDailyAudit_Rules,references_to,RuleID,Parent rule whose condition changed,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.V_Dealing_CEPDailyAudit_Conditions_Last180Days,Dealing_dbo.Dealing_CEPDailyAudit_Conditions,referenced_by,All,View — `SELECT * WHERE Date >= GETDATE()-180`,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_dbo.Dealing_CEPDailyAudit_Conditions,referenced_by,ConditionID,CP membership changes for the same condition,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_Conditions.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_Conditions,common_join,`ConditionID + Date`,Correlate condition definition changes with mapping changes on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_CP,common_join,`CompoundPropertyID + Date`,See CP lifecycle events alongside condition mapping changes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_Rules,common_join,`RuleID + Date`,View rule-level changes on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_CPToRule,common_join,`CompoundPropertyID + Date`,Correlate CP-to-Rule mapping changes with condition-to-CP changes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,SP_CEPDailyAudit,lineage,Date <- @Date,Direct assignment,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,External_Etoro_CEP_ConditionToCompoundProperty,lineage,CompoundPropertyID <- CompoundPropertyID,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,External_Etoro_CEP_ConditionToCompoundProperty,lineage,ConditionID <- ConditionID,Passthrough,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,SP_CEPDailyAudit,lineage,TypeOfChange <- —,SP-derived event classification,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,External_Etoro_CEP_ConditionToCompoundProperty,lineage,LoginName <- AppLoginName,"COALESCE(AppLoginName, PreviousAppLoginName)",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,History,lineage,LoginName <- AppLoginName,"COALESCE(AppLoginName, PreviousAppLoginName)",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,External_Etoro_CEP_ConditionToCompoundProperty,lineage,ChangeTime <- SysStartTime / SysEndTime,SysStartTime for adds; SysEndTime for removes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,History,lineage,ChangeTime <- SysStartTime / SysEndTime,SysStartTime for adds; SysEndTime for removes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,SP_CEPDailyAudit,lineage,UpdateDate <- GETDATE(),ETL metadata,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_CP,references_to,CompoundPropertyID,CP whose condition membership changed,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_Conditions,references_to,ConditionID,Condition definition that was mapped/unmapped,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_CEPDailyAudit_Rules,references_to,RuleID,Parent rule (via CP-to-Rule chain),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_staging.External_Etoro_CEP_ConditionToCompoundProperty,references_to,CompoundPropertyID,Source mapping entity,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_CEPWeeklyAudit_ConditionToCP,Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,referenced_by,ConditionID / CompoundPropertyID,Weekly rollup of same events (if exists),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_ConditionToCP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_CEPDailyAudit_CPToRule,common_join,`CompoundPropertyID + Date`,Correlate CP definition changes with CP-to-rule wiring changes on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_CEPDailyAudit_ConditionToCP,common_join,`CompoundPropertyID + Date`,See condition membership changes under this CP on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_CEPDailyAudit_Rules,common_join,`RuleID + Date`,See rule-level changes alongside CP changes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_CEPDailyAudit_Conditions,common_join,`RuleID + Date`,See condition-level changes in the same rule context,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,SP,lineage,Date <- @Date,Direct assignment,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,SP,lineage,TypeOfChange <- Derived,RN/RN_Desc/NameChange classification,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,SP,lineage,Comments <- Derived,CONCAT for name changes; NULL otherwise,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,SP,lineage,UpdateDate <- GETDATE(),ETL metadata,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_dbo.Dealing_CEPDailyAudit_Rules,references_to,RuleID,Parent **rule** entity — same `RuleID` + `Date` for correlated changes,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CP,Dealing_staging.External_Etoro_CEP_CompoundProperties,references_to,CompoundPropertyID,**Source** CP definitions (current state),knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.V_Dealing_CEPDailyAudit_CP_Last180Days,Dealing_dbo.Dealing_CEPDailyAudit_CP,referenced_by,*,**View** — recent 180 days of this table,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,Dealing_dbo.Dealing_CEPDailyAudit_CP,referenced_by,CompoundPropertyID,**CP-to-Rule mapping** changes — same CP entity,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_ConditionToCP,Dealing_dbo.Dealing_CEPDailyAudit_CP,referenced_by,CompoundPropertyID,**Condition-to-CP membership** changes under this CP,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPWeeklyAudit_CP,Dealing_dbo.Dealing_CEPDailyAudit_CP,referenced_by,CompoundPropertyID,**Weekly rollup** of the same CP change events,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CP.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,Dealing_CEPDailyAudit_CP,common_join,`CompoundPropertyID + Date`,Correlate CP lifecycle (create/delete/rename) with mapping changes on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,Dealing_CEPDailyAudit_Rules,common_join,`RuleID + Date`,"See rule-level changes (activation, priority, rename) alongside CP wiring changes",knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,Dealing_CEPDailyAudit_ConditionToCP,common_join,`CompoundPropertyID + Date`,Trace condition membership changes for the same CP on the same day,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,Dealing_CEPDailyAudit_Conditions,common_join,`RuleID + Date`,Full condition-level detail for the affected rule,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,SP,lineage,Date <- @Date,Direct assignment,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
Dealing_dbo.Dealing_CEPDailyAudit_CPToRule,External_Etoro_CEP_CompoundPropertyToRule,lineage,RuleID <- RuleID,Passthrough via #CPToRule_Log,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_CEPDailyAudit_CPToRule.md,Dealing_dbo
