schema,object_name,object_type,priority,process_name,is_active,archetype,archetype_label,confidence,n_destinations,destination_tables,dest_customer_keys,dest_money_cols,dest_count_cols,dest_dim_cols,dest_txn_cols,dest_pop_flag_cols,has_validity_filter,validity_evidence,has_population_filter,population_evidence,has_group_by_customer_key,group_by_evidence,touches_fact_snapshot_customer,touches_dim_customer,recommended_action,key_insight,file_path
Dealing_dbo,SP_NOP_Report,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,Dealing_dbo.Dealing_NOP_Report,,"CashBalanceSettled, CashBalanceTrade, CashBalanceTradeMidNight, Equity, EquityFinance, Margin, Unrealised_P&L/VariationMargin",,LiquidityAccountName,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_NOP_Report.sql
Dealing_dbo,SP_OccurredAtProvider_Latency,SP,0,SB_Daily,0,F,Non-customer dim grain (no validity gate),high,3,Dealing_dbo.Dealing_OccurredAtProvider_Latency_Instrument; Dealing_dbo.Dealing_OccurredAtProvider_Latency_PCSID; Dealing_dbo.Dealing_OccurredAtProvider_Latency_LiquidityAccountID,,,,"Exchange, InstrumentID, InstrumentType, LiquidityAccountID, LiquidityAccountName, Symbol",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_OccurredAtProvider_Latency.sql
Dealing_dbo,SP_PriceLocks,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,[Dealing_dbo].[Dealing_PriceLocks],,SpreadLockThresholdPercentage,,"Exchange, InstrumentID, InstrumentTypeID, LiquidityAccountID",,TotalInFirst10Min,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_PriceLocks.sql
Dealing_dbo,SP_Regime_Flags,SP,0,SB_Daily,0,F,Non-customer dim grain (no validity gate),high,1,[Dealing_dbo].[Dealing_Regime_Flags],,,,"InstrumentID, InstrumentName, InstrumentType",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Regime_Flags.sql
Dealing_dbo,SP_SAXO_Recon,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,2,Dealing_dbo.Dealing_SAXORecon_EODHoldings; Dealing_dbo.Dealing_SAXORecon_Trades,,"""SAXO-Clients_AmountUSD"", ""SAXO-eToro_AmountUSD"", ""SAXO-eToro_LocalAmount"", ""SAXO-eToro_Rate"", ""eToro-SAXO_Rate"", Clients_AmountUSD, FX_Rate, SAXO_AmountUSD",,"Exchange, HedgeServerID, InstrumentID, Symbol",LastExecutionTime,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_SAXO_Recon.sql
Dealing_dbo,SP_SAXO_Recon_FXnCommed,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,[Dealing_dbo].[Dealing_SaxoRecon_FXnCommed_EODHoldings],,"Clients_AmountUSD, SAXO-Clients_AmountUSD, SAXO-eToro_AmountUSD, SAXO-eToro_LocalAmount, SAXO-eToro_Rate, SAXO_AmountUSD, SAXO_FXRate, SAXO_LocalAmount",Account_Number,"Exchange, HedgeServerID, InstrumentID, LiquidityAccountID, Symbol",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_SAXO_Recon_FXnCommed.sql
Dealing_dbo,SP_SpreadsMST,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,Dealing_dbo.Dealing_SpreadsMST,,"MarketSpreadThreshold, SpreadThresholdTypeID, SpreadsType",,"Exchange, InstrumentID, InstrumentType, Symbol",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_SpreadsMST.sql
Dealing_dbo,SP_StocksOverrideRateLog,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,Dealing_dbo.StocksOverrideRateLog,,"InterestRateBuy, InterestRateSell",,"Exchange, InstrumentID, SymbolFull",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_StocksOverrideRateLog.sql
Dealing_dbo,SP_Vision_Recon,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,2,Dealing_dbo.Dealing_VisionRecon_EODHoldings; Dealing_dbo.Dealing_VisionRecon_Trades,,"ClientAmountUSD, Vision-Client_AmountUSD, Vision-eToro_AmountUSD, Vision-eToro_Rate, Vision_AmountUSD, Vision_Rate, eToroAmountUSD, eToroRate",,"Exchange, HedgeServerID, InstrumentID, IsBuy, Symbol",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Vision_Recon.sql
EXW_Wallet,SP_ETL_InstrumentRates_ByHour,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,2,EXW_Wallet.ETL_InstrumentRates_ByHour; EXW_Wallet.ETL_InstrumentRates_ByHour,,"AskRateAvg, BidRateAvg",,InstrumentID,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_Wallet\Stored Procedures\EXW_Wallet.SP_ETL_InstrumentRates_ByHour.sql
EXW_Wallet,SP_Prices,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,2,EXW_Wallet.EXW_Price; EXW_Wallet.EXW_PriceDaily,,,,"BlockchainCryptoId, BlockchainCryptoName, CryptoID, CryptoName, InstrumentID, eToroInstrumentID",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_Wallet\Stored Procedures\EXW_Wallet.SP_Prices.sql
EXW_dbo,SP_EXW_ETH_FeeData_Blockchain,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,EXW_dbo.EXW_ETH_FeeData_Blockchain,,"txn_fee_eth, txn_fee_usd",,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_ETH_FeeData_Blockchain.sql
eMoney_dbo,SP_eMoney_Dim_Country_Rollout,SP,0,SB_Daily,1,F,Non-customer dim grain (no validity gate),high,1,[eMoney_dbo].[eMoney_Dim_Country_Rollout],,,,"CountryID, CountryName, Region",,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Dim_Country_Rollout.sql
BI_DB_dbo,DataSolutionsProcessesStatus_Retention,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[DataSolutionsProcessesStatus_Archive],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.DataSolutionsProcessesStatus_Retention.sql
BI_DB_dbo,P_M_LTV_Multipliers,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[BI_DB_LTV_Revenue_Multipliers],,,,,,,0,,0,,1,L44: GROUP BY mp.CID,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.P_M_LTV_Multipliers.sql
BI_DB_dbo,SP_Client_Balance_Breakdown_Quick,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,BI_DB_dbo.Client_Balance_Breakdown_Instrument_Level,,"CommissionCloseAdjustment, CommissionOnOpen, FullCommissionCloseAdjustment, FullCommissionOnOpen, RealizedCommission, RealizedFullCommission, RealizedPnL, SettlementTypeID",,"Country, InstrumentID, InstrumentType, InstrumentTypeID, IsBuy, IsLeverage, IsLeverageMoreThen20, IsSettled",,"IsValidCustomer, PlayerStatus, Regulation",0,,0,,1,L1235: GROUP BY p.CID,1,1,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Client_Balance_Breakdown_Quick.sql
BI_DB_dbo,SP_CurrencyPrice_Active,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[BI_DB_CurrencyPrice_Active],,"AskSpreaded, BidSpreaded, MarketPriceRateID, PriceRateID",,"InstrumentID, LiquidityAccountID",Occurred,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CurrencyPrice_Active.sql
BI_DB_dbo,SP_Equities_With_Sustainability_Stamp,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,BI_DB_dbo.BI_DB_EquitiesWithSustainabilityStamp,,,,InstrumentID,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Equities_With_Sustainability_Stamp.sql
BI_DB_dbo,SP_GDPR_Get_Tables_With_PII,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[DataSolutionsMappingTableGDPR],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_GDPR_Get_Tables_With_PII.sql
BI_DB_dbo,SP_Group_LTV_Table,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[Group_LTV_Table],,"Revenue8Y_LTV_New_Group_LTV, Revenue8Y_LTV_NoExtreme_New_Group_LTV",,Region,,"First_Month_Cluster, First_Month_Equity_Tier",0,,0,,0,,0,1,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Group_LTV_Table.sql
BI_DB_dbo,SP_ProcessStatusLog,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,3,[BI_DB_dbo].[DataSolutionsProcessesStatus]; [BI_DB_dbo].[DataSolutionsProcesses]; [BI_DB_dbo].[DataSolutionsProcessesStatus],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_ProcessStatusLog.sql
BI_DB_dbo,SP_ProcessStatusLog_20231031,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,3,[BI_DB_dbo].[DataSolutionsProcessesStatus]; [BI_DB_dbo].[DataSolutionsProcesses]; [BI_DB_dbo].[DataSolutionsProcessesStatus],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_ProcessStatusLog_20231031.sql
BI_DB_dbo,SP_Social_Activity_Updates_COPYDATA_RuningSideBySide,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[BI_DB_Social_Activity_Updates_COPYDATA_RuningSideBySide],,,,,OccurredAt,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Social_Activity_Updates_COPYDATA_RuningSideBySide.sql
BI_DB_dbo,SP_US_Stocks_Apex_PFOF_20221027,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[BI_DB_dbo].[BI_DB_US_Stocks_Apex_PFOF],,Total_Amount,,"InstrumentID, InstrumentName, InstrumentType, Symbol",OrderID,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_US_Stocks_Apex_PFOF_20221027.sql
DE_dbo,BlockedSessionsNewMonitor,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.BlockedSessionsNewHistory,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.BlockedSessionsNewMonitor.sql
DE_dbo,Insert_into_DWH_Daily_Processes_Sources,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,2,[DE_dbo].[DWH_Daily_Processes_Sources]; [DE_dbo].[DWH_Daily_Processes_Sources],,,,,,IsActive,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.Insert_into_DWH_Daily_Processes_Sources.sql
DE_dbo,MonitoringAndKIllTableauConnections,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.TableauUsersConnectionsLog,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.MonitoringAndKIllTableauConnections.sql
DE_dbo,NewSBUpdateStatsBigTables,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.UpdateStatsLog,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.NewSBUpdateStatsBigTables.sql
DE_dbo,NewSBUpdateStatsDaily,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.UpdateStatsLog,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.NewSBUpdateStatsDaily.sql
DE_dbo,Rebuild_DataSolutionsProcessesStatus_ObjectsStatus,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[DE_dbo].[ColumnstoreRebuildLog],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.Rebuild_DataSolutionsProcessesStatus_ObjectsStatus.sql
DE_dbo,SP_DataLakeTableStatus_FullVersion_STG_Hourly_ByEvent,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.DataLakeTableStatus_FullVersion_STG_Hourly_ByEvent,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_DataLakeTableStatus_FullVersion_STG_Hourly_ByEvent.sql
DE_dbo,SP_Insert_records_Into_DWH_Daily_Processes_Log,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[DE_dbo].[DWH_Daily_Processes_Log],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_Insert_records_Into_DWH_Daily_Processes_Log.sql
DE_dbo,SP_KillUsersLongSessions,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,2,DE_dbo.KillUsersLongSessions; DE_dbo.KillUsersLongSessions,,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_KillUsersLongSessions.sql
DE_dbo,SP_KillUsersNotMemberSpecificGroups,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,3,[DE_dbo].[Job_LogTable]; [DE_dbo].[KillUsersNotMemberSpecificGroups]; [DE_dbo].[Job_LogTable],,,,,Occurred,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_KillUsersNotMemberSpecificGroups.sql
DE_dbo,SP_ModifyProcedureDependencies,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,3,[DE_dbo].[ProcedureDependencies]; [DE_dbo].[ProcedureDependencies]; [DE_dbo].[ProcedureDependencies],,,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_ModifyProcedureDependencies.sql
DE_dbo,SP_ObjectStatus_Updates,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,[DE_dbo].[ObjectsStatusHistory],,,,,,"FirstTryDate, IsActive",0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_ObjectStatus_Updates.sql
DE_dbo,SP_SB_ProcessStatusLog,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,2,[DE_dbo].[ObjectsStatusHistory]; [DE_dbo].[ObjectsStatusHistory],,,,,,"FirstTryDate, IsActive",0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_SB_ProcessStatusLog.sql
DE_dbo,SP_Update_Killed_Procedures,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.[ObjectsStatusHistory],,,,,,"FirstTryDate, IsActive",0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.SP_Update_Killed_Procedures.sql
DE_dbo,UpdateCopyLakeToSynapse,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,1,DE_dbo.CopyLakeToSynapse,,CopyStrategyId,,,,,0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.UpdateCopyLakeToSynapse.sql
DE_dbo,UpdateObjectsStatus,SP,-1,,-1,F,Non-customer dim grain (no validity gate),high,3,DE_dbo.[ObjectsStatus]; DE_dbo.[ObjectsStatus]; DE_dbo.[ObjectsStatus],,,,,,"FirstTryDate, IsActive",0,,0,,0,,0,0,policy decision — sub-account positions show separately or roll to master,"non-customer dim grain, no validity gate — policy decision",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\DE_dbo\Stored Procedures\DE_dbo.UpdateObjectsStatus.sql
