referring_schema,referring_name,referring_type,referenced_table_bare,sample_match
BI_DB_dbo,SP_AML_KYC_Process,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_AUM, AS Equiy_IBAN FROM BI_DB_dbo.BI_DB_DDR_Fact_AUM a JOIN #pop_Final pp ON pp.CI
BI_DB_dbo,SP_AML_KYC_Process,SQL_STORED_PROCEDURE,BI_DB_AML_KYC_Process,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_KYC_Process  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,V_BI_DB_AllDeposits,VIEW,BI_DB_AllDeposits,[DepotID]   FROM [BI_DB_dbo].[BI_DB_AllDeposits];
BI_DB_dbo,SP_CMR_Automation_Phase2_FinraGap,SQL_STORED_PROCEDURE,BI_DB_CMR_Phase2_FinraGap,3       DELETE FROM BI_DB_dbo.BI_DB_CMR_Phase2_FinraGap WHERE Date = @date      INSER
BI_DB_dbo,SP_CMR_Phase2_Finra_NonCash_Comps,SQL_STORED_PROCEDURE,BI_DB_CMR_Phase2_Finra_NonCash_Comps,T)      DELETE FROM BI_DB_dbo.BI_DB_CMR_Phase2_Finra_NonCash_Comps WHERE Date = @date      INSER
BI_DB_dbo,SP_M_EmployeesProgram,SQL_STORED_PROCEDURE,BI_DB_Employees_Program,/  -- SELECT * FROM BI_DB_dbo.BI_DB_Employees_Program  --DECLARE @Date AS DATE = GE
Dealing_dbo,SP_Islamic_Spot_Price_Adjustment_Backup,SQL_STORED_PROCEDURE,Dealing_Islamic_Daily_Spot_Price_Adjustment,e  DELETE FROM [Dealing_dbo].[Dealing_Islamic_Daily_Spot_Price_Adjustment] WHERE Date = @Date  INSERT I
BI_DB_dbo,SP_DDR_Fact_Revenue_Generating_Actions,SQL_STORED_PROCEDURE,BI_DB_CopyFund_Positions,lovers o 	LEFT JOIN BI_DB_dbo.BI_DB_CopyFund_Positions bdcfp 		ON o.PositionID = bdc
BI_DB_dbo,SP_DDR_Fact_Revenue_Generating_Actions,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_Revenue_Generating_Actions,016 --SELECT * FROM BI_DB_dbo.BI_DB_DDR_Fact_Revenue_Generating_Actions WHERE DateID = 20251016 AND M
BI_DB_dbo,SP_Retention_Panel,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,B_ActivitySegment_Snapshot to BI_DB_CID_DailyCluster *****************************
BI_DB_dbo,SP_Retention_Panel,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,dr.ToDateID JOIN [BI_DB_dbo].[BI_DB_CIDFirstDates] bdcd1 with (NOLOCK) ON vl.CI
Dealing_dbo,SP_US_Stocks_SmartPortfolio,SQL_STORED_PROCEDURE,Dealing_US_Stocks_SmartPortfolio,   DELETE FROM [Dealing_dbo].[Dealing_US_Stocks_SmartPortfolio] WHERE Date = @Date  INSERT I
BI_DB_dbo,SP_US_Daily_Crypto,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,#DailyPanel     --FROM BI_DB..BI_DB_CID_DailyPanel_FullData fd     --WHERE fd.ActiveDate 
BI_DB_dbo,Function_DDR_Aggregation_ThisQuarter,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Customer_Periodic_Status,as Global_FTDA FROM BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status ps WHERE ps.Date = @edate 			
BI_DB_dbo,Function_DDR_Aggregation_ThisQuarter,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Customer_Daily_Status,Global_FTDA			 FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status ds WHERE ds.Date BETWEEN DATE
BI_DB_dbo,SP_CryptoMarketingList,SQL_STORED_PROCEDURE,BI_DB_First5Actions,stomer dc LEFT JOIN BI_DB_dbo.BI_DB_First5Actions fa on dc.RealCID=fa.CID WHERE
BI_DB_dbo,SP_CryptoMarketingList,SQL_STORED_PROCEDURE,BI_DB_CryptoMarketingList,     TRUNCATE TABLE BI_DB_dbo.BI_DB_CryptoMarketingList   INSERT INTO BI_DB_dbo.BI_DB
eMoney_dbo,SP_eMoney_Customer_Risk_Assessment,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,_Desc'      FROM [BI_DB_dbo].[BI_DB_KYC_Questions_Answers_Row_Data] sub WITH(NOLOCK)      WHERE 
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_WatchListsByFunnel,	wl.Ranking  FROM [BI_DB_dbo].BI_DB_WatchListsByFunnel wl WITH (NOLOCK)   IF OBJECT_
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,sitionsOpened  FROM BI_DB_dbo.BI_DB_CIDFirstDates a WITH (NOLOCK) 	JOIN DWH_dbo
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_First5Actions,.InstrumentID 	JOIN BI_DB_dbo.BI_DB_First5Actions fa WITH (NOLOCK) 	ON a.CID = 
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_Watchlist_Tracking_Item_Level,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_Watchlist_Tracking_Item_Level]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_LTV_BI_Actual, = d.CID 	LEFT JOIN BI_DB_dbo.BI_DB_LTV_BI_Actual e WITH (NOLOCK) 	ON a.CID = e
BI_DB_dbo,SP_Watchlist_Tracking,SQL_STORED_PROCEDURE,BI_DB_Watchlist_Tracking_High_Level,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_Watchlist_Tracking_High_Level]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_US_Apex_Address_Change,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Address_Change,ts*/ DELETE a FROM BI_DB_dbo.[BI_DB_US_Apex_Address_Change] a INNER JOIN #final f ON a.C
Dealing_dbo,SP_CapitalGuarantee,SQL_STORED_PROCEDURE,Dealing_CapitalGuarantee,AS PrevRatio FROM Dealing_dbo.Dealing_CapitalGuarantee cg WHERE cg.Date = DATEADD(DA
BI_DB_dbo,SP_D_Compliance_Surveillance_KYC_PnL_Monitoring,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,nguageID LEFT JOIN BI_DB_dbo.[BI_DB_CIDFirstDates] fd  	ON fd.CID = dc.RealCID 
BI_DB_dbo,SP_D_Compliance_Surveillance_KYC_PnL_Monitoring,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,t DESC) AS rn FROM BI_DB_dbo.[BI_DB_KYC_Questions_Answers_Row_Data] kyc JOIN DWH_dbo.Dim_Custome
BI_DB_dbo,SP_D_Compliance_Surveillance_KYC_PnL_Monitoring,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,--INTO #Panel FROM BI_DB_dbo.[BI_DB_CID_MonthlyPanel_FullData] mp JOIN #Clients cl ON cl.Re
BI_DB_dbo,SP_D_Compliance_Surveillance_KYC_PnL_Monitoring,SQL_STORED_PROCEDURE,BI_DB_Compliance_Surveillance_KYC_PnL_Monitoring,/ TRUNCATE TABLE [BI_DB_dbo].[BI_DB_Compliance_Surveillance_KYC_PnL_Monitoring];  INSERT INTO [BI_DB_dbo].[B
Dealing_dbo,SP_MIMO_Zero,SQL_STORED_PROCEDURE,Dealing_MIMO_Zero,select * FROM  [Dealing_dbo].[Dealing_MIMO_Zero]  WHERE [Date]=@DateBefore   
BI_DB_dbo,SP_Risk_Capital_Adequacy,SQL_STORED_PROCEDURE,BI_DB_Capital_Adequacy_Monthly_NOP, DELETE trg    FROM BI_DB_dbo.BI_DB_Capital_Adequacy_Monthly_NOP trg   WHERE trg.YearMonthID =
BI_DB_dbo,SP_Risk_Capital_Adequacy,SQL_STORED_PROCEDURE,BI_DB_Capital_Adequacy_Daily_Equity, DELETE trg    FROM BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_Equity trg   WHERE trg.Date = @Date 
BI_DB_dbo,SP_Risk_Capital_Adequacy,SQL_STORED_PROCEDURE,BI_DB_Capital_Adequacy_Daily_NOP_KASA, DELETE trg    FROM BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_NOP_KASA trg   WHERE trg.Date = @Date 
Dealing_dbo,SP_SAXO_Recon_FXnCommed,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon,ro_FXRate FROM [Dealing_dbo].[Dealing_Duco_EODRecon] dde WITH (NOLOCK) JOIN #Five
Dealing_dbo,SP_SAXO_Recon_FXnCommed,SQL_STORED_PROCEDURE,Dealing_SaxoRecon_FXnCommed_EODHoldings,l  DELETE FROM [Dealing_dbo].[Dealing_SaxoRecon_FXnCommed_EODHoldings] WHERE [Date] = @Date  INSERT
BI_DB_dbo,SP_USA_Equity_Deposits,SQL_STORED_PROCEDURE,BI_DB_USA_Equity_Deposits,***/ DELETE a  FROM BI_DB_dbo.BI_DB_USA_Equity_Deposits a WHERE a.DateID = @DateID  I
BI_DB_dbo,Function_Revenue_AdminFee,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_Fact_Customer_Action_Position_Distribution,ttlementTypeID FROM BI_DB_dbo.BI_DB_Fact_Customer_Action_Position_Distribution fca WHERE fca.DateID BETWEEN 
BI_DB_dbo,V_BI_DB_LimitedAccountsWithReasons_COPY_BI_DB,VIEW,BI_DB_LimitedAccountsWithReasons, [AccountType] FROM BI_DB_dbo.BI_DB_LimitedAccountsWithReasons;
BI_DB_dbo,SP_D_Compliance_Surveillance_Snapshot,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,MirrorID LEFT JOIN BI_DB_dbo.[BI_DB_CIDFirstDates] fd WITH (NOLOCK) ON dp.CID =
BI_DB_dbo,SP_D_Compliance_Surveillance_Snapshot,SQL_STORED_PROCEDURE,BI_DB_Compliance_Surveillance_Snapshot,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_Compliance_Surveillance_Snapshot];  INSERT INTO [BI_DB_dbo].[B
Dealing_dbo,SP_Monitoring_ADV,SQL_STORED_PROCEDURE,Dealing_Monitoring_ADV,able  DELETE FROM Dealing_dbo.Dealing_Monitoring_ADV WHERE Date=@Date   INSERT INT
Dealing_dbo,SP_Monitoring_ADV,SQL_STORED_PROCEDURE,Dealing_Monitoring_ADV_MoreThanPercent, a    delete from Dealing_dbo.Dealing_Monitoring_ADV_MoreThanPercent where Date = @Date  insert in
BI_DB_dbo,SP_Copyfunds_SignificantAllocation,SQL_STORED_PROCEDURE,BI_DB_Copyfunds_SignificantAllocation,**/  TRUNCATE TABLE BI_DB_dbo.BI_DB_Copyfunds_SignificantAllocation      Declare @Date Date = dat
BI_DB_dbo,SP_Copyfunds_SignificantAllocation,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,ntactedDate    FROM BI_DB_dbo.BI_DB_UsageTracking_SF  with (nolock)   WHERE Action
Dealing_dbo,SP_HedgeCost,SQL_STORED_PROCEDURE,Dealing_DailyZeroPnL_Stocks,erverID LEFT JOIN Dealing_dbo.Dealing_DailyZeroPnL_Stocks z  ON z.Date = @Date AND c.In
Dealing_dbo,SP_HedgeCost,SQL_STORED_PROCEDURE,Dealing_HedgeCost,   DELETE FROM [Dealing_dbo].[Dealing_HedgeCost] WHERE Date = @Date  INSERT I
BI_DB_dbo,SP_IFRS_15_DateRange_Balance_boris,SQL_STORED_PROCEDURE,BI_DB_IFRS15_Daily_Balance,FD_Real_Filter FROM BI_DB_dbo.BI_DB_IFRS15_Daily_Balance bdidb WHERE bdidb.Date = @sda
BI_DB_dbo,SP_Q_AML_EDD_US_Report,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,t FROM #pop pp JOIN BI_DB_dbo.BI_DB_KYC_Panel bdkp ON	pp.CID =bdkp.RealCID 
BI_DB_dbo,SP_Q_AML_EDD_US_Report,SQL_STORED_PROCEDURE,BI_DB_AML_Documents_Request,ype_VideoIdent FROM BI_DB_dbo.BI_DB_AML_Documents_Request bdadr JOIN #pop pp ON bdadr.C
BI_DB_dbo,SP_Q_AML_EDD_US_Report,SQL_STORED_PROCEDURE,BI_DB_AML_PlayerStatus_Changes,N FROM #pop pp JOIN BI_DB_dbo.BI_DB_AML_PlayerStatus_Changes bdapsc ON pp.CID = bdapsc.CID
BI_DB_dbo,SP_Q_AML_EDD_US_Report,SQL_STORED_PROCEDURE,BI_DB_Q_AML_EDD_US_Report,******/ DELETE FROM BI_DB_dbo.BI_DB_Q_AML_EDD_US_Report WHERE Report_Date = @EndDateI
BI_DB_dbo,SP_Document_Vendors,SQL_STORED_PROCEDURE,BI_DB_Document_Vendors,)  Truncate table   BI_DB_dbo.BI_DB_Document_Vendors   INSERT INTO  BI_DB_dbo.BI_D
BI_DB_dbo,SP_Finance_IFRS_Automation_KTCD_eToro_Side,SQL_STORED_PROCEDURE,BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side,gin     DELETE FROM BI_DB_dbo.BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_Finance_Net_MIMO,SQL_STORED_PROCEDURE,BI_DB_Finance_Net_MIMO,*****/ DELETE FROM BI_DB_dbo.[BI_DB_Finance_Net_MIMO] WHERE ModificationDateID = @
BI_DB_dbo,SP_IndexDividend_Alert,SQL_STORED_PROCEDURE,BI_DB_Index_Dividend_TaxReport,"ECT bdidtr.DateID, 'BI_DB_dbo.BI_DB_Index_Dividend_TaxReport' AS 'TableName', MAX(CASE WHE"
BI_DB_dbo,SP_IndexDividend_Alert,SQL_STORED_PROCEDURE,BI_DB_Index_Dividend_TaxReport_CID_Level,"ECT bdidtr.DateID, 'BI_DB_dbo.BI_DB_Index_Dividend_TaxReport_CID_Level' AS 'TableName', MAX(CASE WHE"
BI_DB_dbo,SP_CID_DailyCluster,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster, SELECT CID FROM [BI_DB_dbo].[BI_DB_CID_DailyCluster] WHERE FromDateID >=CAST(CONV
BI_DB_dbo,SP_CID_DailyCluster,SQL_STORED_PROCEDURE,BI_DB_ClusteringDailyPrepData,pd.CryptoRatio FROM BI_DB_dbo.BI_DB_ClusteringDailyPrepData bdcdpd WITH (NOLOCK) WHERE bd
BI_DB_dbo,SP_BO_Generated_Compensations,SQL_STORED_PROCEDURE,BI_DB_BO_Generated_Compensations,250    DELETE FROM BI_DB_dbo.[BI_DB_BO_Generated_Compensations] WHERE [Time] >= @Date AND [T
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_NewBonusReport,Contacted   FROM [BI_DB_dbo].[BI_DB_NewBonusReport]   WHERE [DateID] >=@startDat
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_ClubChangeLogProduct,ate DESC) rn --FROM BI_DB_dbo.BI_DB_ClubChangeLogProduct ccl WITH (NOLOCK) --INNER JOI
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,te DESC) RN from [BI_DB_dbo].[BI_DB_CID_DailyCluster] 																 where @endd
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,(NOLOCK) INNER JOIN BI_DB_dbo.BI_DB_CIDFirstDates fd WITH(NOLOCK)  ON fd.CID = 
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_First5Actions,ulationID LEFT JOIN BI_DB_dbo.BI_DB_First5Actions fa   WITH(NOLOCK)  ON fa.CID 
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport, Revenue_Other FROM BI_DB_dbo.BI_DB_DailyCommisionReport bddcr WHERE bddcr.DateID >=@s
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData, INTO #History FROM BI_DB_dbo.BI_DB_CID_MonthlyPanel_FullData WHERE ActiveDate = DATEADD(MO
BI_DB_dbo,SP_CID_MonthlyPanel_FullData,SQL_STORED_PROCEDURE,BI_DB_CID_LifeStageDefinition,s EOM_LSD  FROM  [BI_DB_dbo].[BI_DB_CID_LifeStageDefinition] as lf WHERE @endDateINT > lf
Dealing_dbo,SP_Apex_PnL,SQL_STORED_PROCEDURE,Dealing_DailyZeroPnL_Stocks,ZeroPnL_Stocks to Dealing_dbo.Dealing_DailyZeroPnL_Stocks *****************************
BI_DB_dbo,SP_AffiliateCOAbuse,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,stomer c    JOIN [BI_DB_dbo].[BI_DB_CIDFirstDates] F  WITH (NOLOCK) ON F.CID=c.
BI_DB_dbo,SP_AffiliateCOAbuse,SQL_STORED_PROCEDURE,BI_DB_FirstTimeRev10,lCID   left join [BI_DB_dbo].[BI_DB_FirstTimeRev10] Rev10  WITH (NOLOCK) on Rev1
BI_DB_dbo,SP_StocksETFs_SignificantAllocation,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_Club,ert Data into Table BI_DB.dbo.BI_DB_CID_DailyPanel_Club       ***********************
BI_DB_dbo,SP_StocksETFs_SignificantAllocation,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,edDate         FROM BI_DB_dbo.BI_DB_UsageTracking_SF  with (nolock)     JOIN #Stri
BI_DB_dbo,SP_AffiliatePaymentsReport,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,oData   --FROM [BI_DB].[dbo].[BI_DB_CIDFirstDates] CFD WITH(NOLOCK)   -- JOIN D
BI_DB_dbo,SP_AffiliatePaymentsReport,SQL_STORED_PROCEDURE,BI_DB_FirstTimeRev10,--  full outer JOIN BI_DB.dbo.BI_DB_FirstTimeRev10 FTR WITH(NOLOCK)   --  ON CFD
BI_DB_dbo,SP_AffiliatePaymentsReport,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,.[BI_DB_CIDMonthlyData]*/ dbo.BI_DB_CID_MonthlyPanel_FullData  MD  with(nolock)   -- ON MD.
BI_DB_dbo,SP_AffiliatePaymentsReport,SQL_STORED_PROCEDURE,BI_DB_AffiliatePayment,--   delete from [BI_DB_dbo].[BI_DB_AffiliatePayment]     where MonthPeriod = @Mon
BI_DB_dbo,SP_DDR_Fact_Fact_MIMO_AllPlatforms,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_Trading_Platform, FTDPlatformID FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_Trading_Platform bddfmtp WHERE bddfmtp.DateID 
BI_DB_dbo,SP_DDR_Fact_Fact_MIMO_AllPlatforms,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_eMoney_Platform,FTDPlatformID  FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform bddfmi  WHERE bddfmi.DateID =
BI_DB_dbo,SP_DDR_Fact_Fact_MIMO_AllPlatforms,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_AllPlatforms,DATE()  DELETE FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms WHERE DateID = @dateID   INSE
BI_DB_dbo,SP_DDR_Fact_Fact_MIMO_AllPlatforms,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_Options_Platform,"0 	 , 0  	 , 0 FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_Options_Platform bddfmop  /*------------------"
Dealing_dbo,SP_MarketMakerAllTrade,SQL_STORED_PROCEDURE,Dealing_MarketMakerAllTrade,    added column DIFF to  dbo.Dealing_MarketMakerAllTrade 2022-08-01     Adva          
BI_DB_dbo,SP_Trading_Failures_Risk,SQL_STORED_PROCEDURE,BI_DB_Trading_Failures_Risk,hat day DELETE FROM BI_DB_dbo.BI_DB_Trading_Failures_Risk WHERE Date = @Date;   INSERT 
BI_DB_dbo,SP_FCA_Liabilities,SQL_STORED_PROCEDURE,BI_DB_FCA_Liabilities,"***/ DELETE a  FROM BI_DB_dbo.BI_DB_FCA_Liabilities a WHERE EOMONTH(Date, 0) = EO"
BI_DB_dbo,SP_InvestorReport_Cluster,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster, (NOLOCK) LEFT JOIN BI_DB_dbo.BI_DB_CID_DailyCluster cdc WITH (NOLOCK)  	    ON st
BI_DB_dbo,SP_InvestorReport_Cluster,SQL_STORED_PROCEDURE,BI_DB_Investors,terSF  	DELETE FROM BI_DB_dbo.BI_DB_Investors 	WHERE DateID = @ddINT  	INSE
Dealing_dbo,SP_EquityFees,SQL_STORED_PROCEDURE,Dealing_EquityFees,able  DELETE FROM Dealing_dbo.Dealing_EquityFees  WHERE DateID = @DateID  INSE
BI_DB_dbo,SP_User_Segment_Snapshot,SQL_STORED_PROCEDURE,BI_DB_EquitySnapshots,***/ DELETE FROM [BI_DB_dbo].[BI_DB_EquitySnapshots]  WHERE [Date] = @Date  INSER
BI_DB_dbo,SP_User_Segment_Snapshot,SQL_STORED_PROCEDURE,BI_DB_STDSnapshots,***/ DELETE FROM [BI_DB_dbo].[BI_DB_STDSnapshots] WHERE DateKey = @Date  INSER
BI_DB_dbo,SP_User_Segment_Snapshot,SQL_STORED_PROCEDURE,BI_DB_User_Segment_Snapshot,***/ DELETE FROM [BI_DB_dbo].[BI_DB_User_Segment_Snapshot]  WHERE [Date] = @Date  INSER
BI_DB_dbo,SP_User_Segment_Snapshot,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport,LOCK)  LEFT JOIN [BI_DB_dbo].[BI_DB_DailyCommisionReport] c WITH(NOLOCK) ON c.RealCID 
BI_DB_dbo,SP_rsk_Portfolio,SQL_STORED_PROCEDURE,BI_DB_rsk_Portfolio,rorID   delete from BI_DB_dbo.BI_DB_rsk_Portfolio where Date=@date  insert INTO
BI_DB_dbo,SP_BI_DB_Crypto_Airdrop,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,'UpdateDate' FROM [BI_DB_dbo].BI_DB_CIDFirstDates bdcd  INNER JOIN DWH_dbo.Fact
BI_DB_dbo,SP_BI_DB_Crypto_Airdrop,SQL_STORED_PROCEDURE,BI_DB_Crypto_Airdrop,ca   TRUNCATE TABLE BI_DB_dbo.BI_DB_Crypto_Airdrop INSERT INTO BI_DB_dbo.BI_DB_C
BI_DB_dbo,SP_Q_AML_FSA_Report,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,M #pop_end pop JOIN BI_DB_dbo.BI_DB_KYC_Panel bdkp ON pop.CID=bdkp.RealCID 
BI_DB_dbo,SP_Q_AML_FSA_Report,SQL_STORED_PROCEDURE,BI_DB_Q_AML_FSA_Report_start,******/ DELETE FROM BI_DB_dbo.BI_DB_Q_AML_FSA_Report_start WHERE Report_Start_Date = @St
BI_DB_dbo,SP_Q_AML_FSA_Report,SQL_STORED_PROCEDURE,BI_DB_Q_AML_FSA_Report_end,******/ DELETE FROM BI_DB_dbo.BI_DB_Q_AML_FSA_Report_end WHERE Report_End_Date = @EndD
BI_DB_dbo,SP_Q_AML_FSA_Report,SQL_STORED_PROCEDURE,BI_DB_Q_AML_FSA_Report_end_Market_Value,******/ DELETE FROM BI_DB_dbo.BI_DB_Q_AML_FSA_Report_end_Market_Value WHERE End_DateID = @EndDateID
BI_DB_dbo,SP_Q_AML_FSA_Report,SQL_STORED_PROCEDURE,BI_DB_Q_AML_FSA_Report_end_Positions,******/ DELETE FROM BI_DB_dbo.BI_DB_Q_AML_FSA_Report_end_Positions WHERE Report_End_Date = @EndD
BI_DB_dbo,SP_AML_SubEntity_Categorization,SQL_STORED_PROCEDURE,BI_DB_AML_SubEntity_Categorization,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_SubEntity_Categorization  /********** Step 14 ********
BI_DB_dbo,SP_OPS_HighCompensationsVsDeposits,SQL_STORED_PROCEDURE,BI_DB_OPS_HighCompensationsVsDeposits,  Truncate TABLE [BI_DB_dbo].[BI_DB_OPS_HighCompensationsVsDeposits]  insert into [BI_DB_dbo].[BI
BI_DB_dbo,SP_Tax_PTM_Levy_Report,SQL_STORED_PROCEDURE,BI_DB_PTM_Levy_Report,------- DELETE FROM BI_DB_dbo.BI_DB_PTM_Levy_Report WHERE [Date]=@Date  INSERT IN
BI_DB_dbo,SP_InstrumentsAlerts,SQL_STORED_PROCEDURE,BI_DB_First5Actions,"ountry, 	FROM  		[BI_DB_dbo].[BI_DB_First5Actions] bdfa 	LEFT JOIN  		[DWH_dbo]"
BI_DB_dbo,SP_InstrumentsAlerts,SQL_STORED_PROCEDURE,BI_DB_InstrumentsAlerts,/   delete from  [BI_DB_dbo].[BI_DB_InstrumentsAlerts] where FullDate=@Date  insert
BI_DB_dbo,BI_DB_V_DDR_Daily_Panel,VIEW,BI_DB_DDR_Customer_Daily_Status,S YearStartInt FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status ds LEFT JOIN BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_InterestDaily_DL_To_Synapse,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,ayOfInterest)) FROM BI_DB_dbo.BI_DB_InterestDaily)  SELECT GETDATE()  -- /*****
BI_DB_dbo,SP_InterestDaily_DL_To_Synapse,SQL_STORED_PROCEDURE,BI_DB_InterestMonthly,***********/   /*   BI_DB_dbo.BI_DB_InterestMonthly   */   /*********************
EXW_dbo,SP_EXW_UserSettingsWalletAllowance,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,.Q18_AnswerID  FROM BI_DB_dbo.BI_DB_KYC_Panel   b      --AND b.RealCID =322
BI_DB_dbo,BI_DB_V_DDR_Revenue_Breakdown,VIEW,BI_DB_DDR_Fact_Revenue_Generating_Actions,tAsActiveTrade FROM BI_DB_dbo.BI_DB_DDR_Fact_Revenue_Generating_Actions rga 	JOIN DWH_dbo.Dim_Date dd
BI_DB_dbo,BI_DB_V_DDR_Revenue_Breakdown,VIEW,BI_DB_DDR_Customer_Daily_Status,ountInActive --FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status dus -- select top 10 * from B
Dealing_dbo,SP_MaxNOPLimitSettings,SQL_STORED_PROCEDURE,Dealing_MaxNOPLimitSettings,D  DELETE FROM [Dealing_dbo].[Dealing_MaxNOPLimitSettings] WHERE Date=@Date INSERT INTO
BI_DB_dbo,SP_IFR_KFactors_Automation_KCOH,SQL_STORED_PROCEDURE,Dealing_ClientsCapitalAdequacy, Date) AS RN FROM Dealing_dbo.Dealing_ClientsCapitalAdequacy WHERE 1=1  AND Regulation IN 
Dealing_dbo,SP_CopyPortfolio_Allocation,SQL_STORED_PROCEDURE,BI_DB_CopyDailyData, bdcdd.CID  FROM [BI_DB_dbo].[BI_DB_CopyDailyData] bdcdd  WHERE bdcdd.CopyType 
Dealing_dbo,SP_CopyPortfolio_Allocation,SQL_STORED_PROCEDURE,Dealing_CopyPortfolio_Allocation,--  DELETE FROM [Dealing_dbo].Dealing_CopyPortfolio_Allocation WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_H_AssignmentToolSLAs,SQL_STORED_PROCEDURE,BI_DB_AssignmentToolSLAs,5211)  DELETE FROM BI_DB_dbo.[BI_DB_AssignmentToolSLAs]    WHERE OutcomeDateID = @St
