hub_id,file,source_field,trigger_raw,trigger_normalized
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FINRAONLY_ftd_date,finraonly_ftd_date
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FINRAONLY_FTD_records,finraonly_ftd_records
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FTDSingle,ftdsingle
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FTDMultiple,ftdmultiple
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FinalFTD,finalftd
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FundingTypeID 42 29 2,fundingtypeid 42 29 2
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,IsInternalTransfer,isinternaltransfer
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FTDPlatformID 2,ftdplatformid 2
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,FirstDepositDate 2025-09-01,firstdepositdate 2025-09-01
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,first_funding apex,first_funding apex
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,latest_daily_buypower,latest_daily_buypower
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,buypower_ranked,buypower_ranked
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,PREP RN FIRSTTRADE,prep rn firsttrade
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,ClearingAccount OptionsApexID drop,clearingaccount optionsapexid drop
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,house account exclusion 4GS43999,house account exclusion 4gs43999
domain-options,knowledge/skills/domain-options/options-views-architecture.md,triggers,dedup ROW_NUMBER ProcessDate,dedup row_number processdate
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.etoro_kpi_prep.v_options_aum,main etoro_kpi_prep v_options_aum
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.etoro_kpi_prep.v_mimo_options_platform,main etoro_kpi_prep v_mimo_options_platform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.etoro_kpi_prep.v_mimo_optionsplatform,main etoro_kpi_prep v_mimo_optionsplatform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.etoro_kpi_prep.v_revenue_optionsplatform,main etoro_kpi_prep v_revenue_optionsplatform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.general.bronze_sodreconciliation_apex_ext981_buypowersummary,main general bronze_sodreconciliation_apex_ext981_buypowersummary
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.finance.bronze_sodreconciliation_apex_ext869_cashactivity,main finance bronze_sodreconciliation_apex_ext869_cashactivity
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.finance.bronze_sodreconciliation_apex_ext1047_revenuereports,main finance bronze_sodreconciliation_apex_ext1047_revenuereports
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.general.bronze_usabroker_apex_options,main general bronze_usabroker_apex_options
domain-options,knowledge/skills/domain-options/options-views-architecture.md,required_tables,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,main dwh gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,What columns does v_options_aum return and how is it deduplicated daily,what columns does v_options_aum return and how is it deduplicated daily
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,What's the 9-step CTE architecture of v_mimo_options_platform,what s the 9-step cte architecture of v_mimo_options_platform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,How is Local FTD vs Global FTD computed in v_mimo_options_platform,how is local ftd vs global ftd computed in v_mimo_options_platform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,Why does v_revenue_optionsplatform appear to have no equity rows,why does v_revenue_optionsplatform appear to have no equity rows
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,What's the difference between v_mimo_options_platform and v_mimo_optionsplatform,what s the difference between v_mimo_options_platform and v_mimo_optionsplatform
domain-options,knowledge/skills/domain-options/options-views-architecture.md,sample_questions,Where do v_options_aum / v_mimo_options_platform / v_revenue_optionsplatform feed into the DDR,where do v_options_aum v_mimo_options_platform v_revenue_optionsplatform feed into the ddr
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options,options
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex clearing,apex clearing
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,us options,us options
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options 3.0,options 3 0
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options account,options account
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options app,options app
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,eToro options,etoro options
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options ftd,options ftd
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options trader,options trader
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options aum,options aum
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options mimo,options mimo
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options pfof,options pfof
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options revenue,options revenue
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,4GS,4gs
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,5GU,5gu
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,3ET,3et
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,GAT repcode,gat repcode
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,PFOF,pfof
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,payment for order flow,payment for order flow
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,FINRAONLY,finraonly
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,FinCEN+FINRA,fincen finra
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,NYDFS+FINRA,nydfs finra
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,regulationid 12,regulationid 12
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,regulationid 14,regulationid 14
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,ICT,ict
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,instant cash transfer,instant cash transfer
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,OMJNL,omjnl
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,OptionsApexID,optionsapexid
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,options eligibility,options eligibility
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,reasoning form,reasoning form
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,v_options_aum,v_options_aum
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,v_mimo_options_platform,v_mimo_options_platform
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,v_mimo_optionsplatform,v_mimo_optionsplatform
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,v_revenue_optionsplatform,v_revenue_optionsplatform
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,bronze_sodreconciliation_apex,bronze_sodreconciliation_apex
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,bronze_usabroker_apex_options,bronze_usabroker_apex_options
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex_EXT765_AccountMaster,apex_ext765_accountmaster
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex_EXT869_CashActivity,apex_ext869_cashactivity
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex_EXT872_TradeActivity,apex_ext872_tradeactivity
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex_EXT981_BuyPowerSummary,apex_ext981_buypowersummary
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,apex_EXT1047_RevenueReports,apex_ext1047_revenuereports
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,paloma cui repository,paloma cui repository
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,US Options Weekly Mgmt Update,us options weekly mgmt update
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,US Options Performance Monitoring,us options performance monitoring
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,US Options 3.0 Monitoring,us options 3 0 monitoring
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,new signups vs legacy,new signups vs legacy
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,gatsby legacy,gatsby legacy
domain-options,knowledge/skills/domain-options/SKILL.md,triggers,gatsby era,gatsby era
domain-options,knowledge/skills/domain-options/SKILL.md,required_tables,main.etoro_kpi_prep.v_options_aum,main etoro_kpi_prep v_options_aum
domain-options,knowledge/skills/domain-options/SKILL.md,required_tables,main.etoro_kpi_prep.v_mimo_options_platform,main etoro_kpi_prep v_mimo_options_platform
domain-options,knowledge/skills/domain-options/SKILL.md,required_tables,main.etoro_kpi_prep.v_revenue_optionsplatform,main etoro_kpi_prep v_revenue_optionsplatform
domain-options,knowledge/skills/domain-options/SKILL.md,required_tables,main.general.bronze_sodreconciliation_apex_ext765_accountmaster,main general bronze_sodreconciliation_apex_ext765_accountmaster
domain-options,knowledge/skills/domain-options/SKILL.md,required_tables,main.finance.bronze_sodreconciliation_apex_ext869_cashactivity,main finance bronze_sodreconciliation_apex_ext869_cashactivity
